Russian,RUS,7.396971925,7.956339098,8.00215986,8.481416966,8.538220068,9.047739621,9.067995937,8.948996663,8.911609395,8.722634362
Rwanda,RWA,121.4467369,152.190758,156.8036076,208.3820835,215.3995946,294.274017,286.6393595,325.1672071,337.6211188,417.2545197
Saudi Arabia,SAU,1.962552275,2.714993325,2.835807023,4.611323958,4.910910876,7.61107555,7.857204992,9.951329261,10.2377259,13.06730133
Sudan,SDN,4.529038721,5.841689815,6.019501263,8.046895202,8.327095539,10.84637795,11.17849958,14.63495918,15.05595918,19.43239057
Senegal,SEN,16.96129434,21.90699631,22.58608529,28.92354958,29.72804758,39.02872799,40.25117644,51.21580014,52.55325404,67.29751727
Singapore,SGP,2540.895522,3096.268657,3153.58209,3602.902985,3780.350746,4547.958209,4679.228358,6011.771642,6176.137313,7231.811966
Solomon Islands,SLB,4.337370489,5.726759557,5.93833512,8.239156842,8.520471597,11.14144337,11.45994998,14.73154698,15.13165416,18.79874955
Sierra Leone,SLE,30.62024106,34.83168468,35.44465226,42.75985037,43.71526739,54.46395123,54.66748407,56.25809088,58.46769188,80.02080909
El Salvador,SLV,136.3667146,175.9516547,180.5876259,220.9306467,224.5201737,253.478861,256.8328185,280.4940154,282.0819498,291.4240347
San Marino,SMR,263.1166667,318.9333333,321.65,356.05,361.1,400.75,406.4166667,457,462.85,511.5
Somalia,SOM,4.486694615,5.492109542,5.543354481,9.70718749,9.965457328,10.07685625,10.07353429,11.77258903,12.13066758,15.2735582
Sao Tome and Principe,STP,67.23854167,77.34479167,79.15520833,98.909375,100.9864583,118.3072917,120.7291667,142.8791667,145.8364583,178
Suriname,SUR,1.911474359,2.379923077,2.388583333,2.32549359,2.328903846,2.617153846,2.667102564,3.081737179,3.103910256,3.321416667
Slovakia,SVK,87.14484407,94.34975052,94.74945946,103.5304574,104.2849272,110.1702079,110.2555925,112.0316008,111.8267568,112.1088769
Slovenia,SVN,79.15248262,85.64503476,86.31256207,94.40491559,94.66390268,99.21355511,99.2765144,98.75496524,98.91062562,101.7171301
Sweden,SWE,18.32626115,19.60033387,19.73566798,20.25279281,20.2770946,20.85791051,21.0005727,21.62136034,21.6794853,22.85452552
Swaziland,SWZ,20.78616279,25.92116279,26.66959302,35.07982558,36.12290698,50.15860465,51.58418605,61.84389535,62.48633721,69.36906977
Sint Maarten (Dutch part),SXM,0,0,0,0,0,0,0,897.6176471,917.3235294,1043.352941
Seychelles,SYC,93.23695652,116.5217391,119.2065217,140,141.5826087,152.173913,153.8152174,176.3717391,176.526087,195.1521739
Syria,SYR,25.80583306,34.70890195,35.9090543,48.73302862,50.48026445,67.75241593,69.74413973,88.98710415,90.83912286,112.8388716
Turks and Caicos Islands,TCA,6.063157895,5.928421053,6.052631579,7.921052632,8.268421053,12.15789474,12.84736842,19.86947368,21.24842105,32.62421053
Chad,TCD,2.429700794,2.892786508,2.958239683,3.583858799,3.661820203,4.731593075,4.885016677,6.625890248,6.880240629,9.447569886
Togo,TGO,29.37172274,38.89540357,40.18497886,50.02460011,51.70198566,69.62570325,71.46273212,89.62557455,92.04307777,117.500478
Thailand,THA,55.24517607,72.1973693,74.31134882,92.75054317,94.61311437,110.7534381,112.0123158,122.7139345,124.1268649,130.5408679
Tajikistan,TJK,15.29303372,20.86014576,21.53440983,27.99115462,28.7946842,37.84857102,38.70787368,44.19942841,44.94436268,54.1704487
Turkmenistan,TKM,3.510978231,4.657074458,4.793024493,6.088140787,6.237829038,7.805417828,8.027472177,9.578913881,9.686042602,10.72924691
Timor-Leste,TLS,34.18365837,40.53375925,41.59435104,38.84196369,39.04209818,49.7801614,51.43806321,56.97276395,58.22784129,71.71546738
Tonga,TON,88.52777778,117.1805556,118.7777778,129.1763889,129.7944444,132.1555556,132.3666667,135.9694444,136.7138889,144.3708333
Trinidad and Tobago,TTO,168.6853801,184.4046784,186.425731,211.5610136,214.9243665,238.1879142,239.7477583,247.1695906,248.0278752,258.8879142
Tunisia,TUN,27.53199665,33.0007724,33.52313337,41.09165808,42.19351828,52.48712667,53.54145211,61.48622554,62.1176622,67.88813079
Turkey,TUR,36.67904188,45.18019178,46.26649039,57.04791913,58.38758364,70.15657524,71.34533217,82.1695581,83.3942206,93.95477827
Tuvalu,TUV,208.0666667,243.2,245.9666667,268.3666667,272,300.1333333,301.8666667,313.9666667,315.7,327.5666667
Tanzania,TZA,11.71074735,15.35956649,15.85657823,21.0938056,21.76511967,28.74035674,29.6991217,38.37388801,39.39835403,51.53367013
Uganda,UGA,35.06645814,47.27503128,48.64804064,62.79842851,64.69649667,87.00449927,89.95259497,118.9011361,122.7899905,165.3172601
Ukraine,UKR,74.5725986,81.27514974,81.87418141,86.24978165,86.6850781,89.56934496,89.75657202,84.88107016,84.03187193,79.18024581
Uruguay,URY,14.69369786,16.05415952,16.10255399,16.65966747,16.76971775,17.76932351,17.89537196,18.97635699,19.00985602,19.28016227
United States,USA,20.05587971,22.3881314,22.67298907,24.80903945,25.05371789,27.25451361,27.62114913,30.79730133,31.10362839,33.81793588
Uzbekistan,UZB,21.26156794,28.14526093,29.0579149,37.49858721,38.49350024,48.21344617,49.25246827,57.94640339,58.68464974,67.14245416
Saint Vincent and the Grenadines,VCT,210.625641,231.9410256,234.4615385,257.7076923,259.9435897,275.6641026,276.4384615,276.6589744,276.8948718,280.2974359
Venezuela,VEN,9.593202199,13.13730287,13.53415679,17.39574514,17.86950853,22.51795136,23.05112749,27.75520322,28.27529392,32.87313077
